chat_room_id,last_fan_chat_date,first_fan_chat_date,fan_chat_period,fan_chat_week,fan_chat_count,avg_fan_chat,last_week_fan_chat_count,sticker_count,Total_sticker_sales,avg_sticker_price,user_nickname
sendbird_group_channel_92412368_c5334ac4db476bd89baf273e395afa3a7163e759,2022-10-03,2022-09-08,26.0,4.0,62.0,15.5,2.0,0.0,0.0,0.0,이수얌
sendbird_group_channel_92463338_51b5887db52390d2fe0e767794df904edf59f198,2023-01-19,2022-09-08,134.0,20.0,1189.0,59.45,3.0,2.0,45.0,22.5,해까닥여울이
sendbird_group_channel_92477422_5550b94ddb6495d8c3b52b3ddf0100e0fb7fa727,2023-01-19,2022-09-08,134.0,20.0,396.0,19.8,14.0,0.0,0.0,0.0,이루리
sendbird_group_channel_92486671_54754bb4ab461f52276930b825e49ff6281726ec,2023-01-20,2022-09-08,135.0,20.0,9571.0,478.55,463.0,10.0,225.0,22.5,_코히
sendbird_group_channel_92493211_aba760880b1add3d4c1b952820407ec693939ae7,2023-01-18,2022-09-08,133.0,19.0,1608.0,84.63,60.0,0.0,0.0,0.0,밍디롱
sendbird_group_channel_92508692_63d07713a7fb4edba4c85d03b03da05c3139233a,2022-09-29,2022-09-08,22.0,4.0,60.0,15.0,3.0,0.0,0.0,0.0,비몽
sendbird_group_channel_92560993_8bc530ff525a487a331cbda9567997b56977eacd,2022-10-10,2022-09-28,13.0,2.0,20.0,10.0,9.0,0.0,0.0,0.0,이서이
sendbird_group_channel_92565807_5d11a66a89f866c3c2a03ab1ccb9f254ef58ff6a,2023-01-20,2022-09-09,134.0,20.0,2286.0,114.3,110.0,22.0,1241.0,56.4,뉴나랑
sendbird_group_channel_92609401_be53480b7f0e46c1abf201cbafed8c359640f7c4,2023-01-20,2022-09-09,134.0,20.0,8592.0,429.6,393.0,7.0,273.0,39.0,위티
sendbird_group_channel_92671944_1ea536bccc342d5aae06692f5284d04c1e3ba0c9,2023-01-20,2022-09-14,129.0,19.0,190.0,10.0,37.0,0.0,0.0,0.0,아른님
sendbird_group_channel_92812350_cef9805d6ff7466358fca2a4c4a21fe933e143c2,2022-09-12,2022-09-11,2.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,대마왕2
sendbird_group_channel_92815432_f332de65baafe972cbf7ba8e320cc003d5ad4174,2022-10-25,2022-09-11,45.0,7.0,40.0,5.71,1.0,0.0,0.0,0.0,규연
sendbird_group_channel_92819315_317a5b0fd75c2e91f8c83b8f89a4d2d372173346,2022-11-30,2022-09-11,81.0,12.0,194.0,16.17,16.0,2.0,100.0,50.0,푸스스
sendbird_group_channel_92829128_5974e59b622bfc40d116cf2b32e5b1455fe4b66c,2022-10-26,2022-09-11,46.0,7.0,98.0,14.0,1.0,1.0,30.0,30.0,단풍비
sendbird_group_channel_92874289_c0bed81767b986561ba354f188d4e8772fcb4861,2022-12-18,2022-09-12,98.0,14.0,420.0,30.0,2.0,2.0,40.0,20.0,나오
sendbird_group_channel_92876900_50cfbdb7203f061bf0c5f1f3934ddd5ed3744380,2023-01-20,2022-09-12,131.0,19.0,3125.0,164.47,31.0,0.0,0.0,0.0,이쥬짱
sendbird_group_channel_92896224_87d0720641e1ee6e1eaf8b9fec9f95cf5e18baf3,2023-01-20,2022-09-12,131.0,19.0,4513.0,237.53,197.0,24.0,760.0,31.7,김홀릭
sendbird_group_channel_92898152_fc76af73046e9acbc8b2a8805d4daa3bdf754038,2023-01-17,2022-09-12,128.0,19.0,9500.0,500.0,99.0,264.0,4977.0,18.9,네므님
sendbird_group_channel_92960482_de65180e83fbe1cbf57c48081992010c8ee4e6cc,2022-11-11,2022-09-13,60.0,9.0,289.0,32.11,3.0,1.0,100.0,100.0,평범입니다!
sendbird_group_channel_92985528_a03f9d7ebf6f4c26f66d514e8eff5d7518b6af19,2022-09-13,2022-09-13,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,cel1
sendbird_group_channel_92985563_cacd90cab52ed543f6609c84ac12f610d1519ea2,2022-09-13,2022-09-13,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,cel2
sendbird_group_channel_92985651_7b7489793ba3c7692c44e8f41e3d5c653d45728c,2022-09-13,2022-09-13,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,cel3
sendbird_group_channel_92986328_49d9846cdbac6b1d63b58ba560ff895913f9b64e,2023-01-20,2022-09-13,130.0,19.0,28500.0,1500.0,848.0,3.0,700.0,233.3,Yewon
sendbird_group_channel_92998630_57e61ced70a3f6f84079ccde9cd368cd2b8580dd,2022-09-13,2022-09-13,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,셀팔닉네임을엄청길게하면이게푸시에서잘리
sendbird_group_channel_93017214_41e7aadd8cc2222a541e10b67e1635ceb579f7e2,2023-01-20,2022-09-14,129.0,19.0,3061.0,161.11,5.0,5.0,760.0,152.0,👿르릉이
sendbird_group_channel_93018912_fb5414a8224f0de6e2a66941d427ab6f78c25aa5,2022-10-12,2022-09-13,30.0,5.0,72.0,14.4,1.0,5.0,145.0,29.0,정그람
sendbird_group_channel_93031096_c7c2acd47757a2a78f04bd51e8a51981031e2931,2023-01-20,2022-09-13,130.0,19.0,3168.0,166.74,84.0,25.0,433.0,17.3,예콩_
sendbird_group_channel_93040189_7fb8b8df6900d8d07a4410a15cbf5e976d8f7c98,2022-09-17,2022-09-17,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,한소율_
sendbird_group_channel_93076710_29b272c5e8ac16a75521dac44c0e796a9dd00bc2,2022-09-14,2022-09-14,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,sd
sendbird_group_channel_93085909_2db01396d42a3f103f5b076c87c92e4c0e7ca04f,2022-10-30,2022-09-14,47.0,7.0,463.0,66.14,66.0,0.0,0.0,0.0,비쥬
sendbird_group_channel_93091418_72875c71b5e5bb1a6fe02685760b2871277f99cf,2023-01-20,2022-09-14,129.0,19.0,2049.0,107.84,76.0,13.0,300.0,23.1,소연이__
sendbird_group_channel_93099368_eed4dd03b8f3343e1b2492300a8c0a75c93a12e4,2022-09-21,2022-09-21,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,수밍망몽
sendbird_group_channel_93108244_85f69c94eca43a7095716f5994f0c3ca8a6f5973,2022-12-04,2022-12-04,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,아카이_요루
sendbird_group_channel_93110548_4794afda2f859700854b96943085da08fb31b174,2023-01-20,2022-09-14,129.0,19.0,22068.0,1161.47,809.0,1.0,35.0,35.0,빈서아
sendbird_group_channel_93144213_d4428ec6d77ffd32ffe938166db473f362350a69,2022-10-14,2022-09-15,30.0,5.0,2.0,0.4,1.0,0.0,0.0,0.0,nobleasmr
sendbird_group_channel_93151605_c86ad42ab658041c746b42c71cc3f661d364ade1,2022-11-04,2022-09-15,51.0,8.0,2365.0,295.62,326.0,1.0,50.0,50.0,솜
sendbird_group_channel_93159693_6e22ad534691bc1f649dfb571668a09503e69005,2022-12-27,2022-09-15,104.0,15.0,197.0,13.13,1.0,0.0,0.0,0.0,설에니
sendbird_group_channel_93170305_9fdad04f0e1c6f99ab8d6759836e00ecb1b9f815,2023-01-09,2022-09-15,117.0,17.0,1505.0,88.53,5.0,1.0,50.0,50.0,한라봄
sendbird_group_channel_93195320_01c2128c592a5f78dbc1c5f6271729d75cb67d76,2023-01-13,2022-10-26,80.0,12.0,8.0,0.67,1.0,0.0,0.0,0.0,❤️예나❤️
sendbird_group_channel_93204183_413a35d15e5c830f0ba87ba75568fd2e44477d6a,2023-01-20,2022-09-16,127.0,19.0,7029.0,369.95,290.0,700.0,9191.0,13.1,글라세
sendbird_group_channel_93247234_c0e8f1d76da8d6668a95b981be061daa5decf169,2023-01-01,2022-09-23,101.0,15.0,1783.0,118.87,13.0,0.0,0.0,0.0,미아_
sendbird_group_channel_93303888_5a89db39604f1cea1d5535a72f10684465cd696d,2022-12-06,2022-09-16,82.0,12.0,17818.0,1484.83,1.0,3.0,210.0,70.0,땅콩이야
sendbird_group_channel_93348046_670fa259f6f93600d0cb9a13b6a58bcf50d79c86,2022-12-06,2022-09-17,81.0,12.0,401.0,33.42,1.0,0.0,0.0,0.0,Martina Rose
sendbird_group_channel_93437444_0aae41efadd1c277b6c9ed10cb7be47f4746ff3d,2022-09-19,2022-09-18,2.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,귀욤효닝뀨
sendbird_group_channel_93466953_e63f14787d5c4e489775afe8adc78c66b6a822df,2022-10-23,2022-10-01,23.0,4.0,5.0,1.25,2.0,0.0,0.0,0.0,리룽이
sendbird_group_channel_93476112_02cf0d855917d99daf4e9da85529e405479ec4e8,2022-09-18,2022-09-18,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,셀열번째흐엉
sendbird_group_channel_93476146_e03c98a066e7b622157d3811df069e9fdd0ea054,2022-10-29,2022-09-18,42.0,6.0,96.0,16.0,1.0,0.0,0.0,0.0,박뽀양
sendbird_group_channel_93550013_984f03388277f506cb837775f5f3041717a57cf9,2023-01-19,2022-09-19,123.0,18.0,2302.0,127.89,60.0,13.0,1570.0,120.8,챠미
sendbird_group_channel_93589824_c6b8883797bd63d4938bcb035df4dd5566289b51,2023-01-04,2022-09-19,108.0,16.0,75.0,4.69,1.0,0.0,0.0,0.0,나임
sendbird_group_channel_93605417_76f3d1f19fac3cf963d3b2f9f40c7781198867b5,2023-01-20,2022-09-20,123.0,18.0,2108.0,117.11,178.0,0.0,0.0,0.0,이쥬찡
sendbird_group_channel_93607018_e92f618cf3a0c603e07f664e078ef11e24be1077,2022-10-16,2022-10-14,3.0,1.0,27.0,27.0,27.0,0.0,0.0,0.0,조이월
sendbird_group_channel_93655655_0279c0841b074d41959706a2591038c7aa1198f3,2022-11-07,2022-09-26,43.0,7.0,183.0,26.14,19.0,0.0,0.0,0.0,채수민
sendbird_group_channel_93666283_3bae24a03c063c1aecf57cf5ecc34dbfee5008bd,2022-09-22,2022-09-22,1.0,1.0,1.0,1.0,1.0,5.0,50.0,10.0,cha18ting
sendbird_group_channel_93737738_8fe7d036b9e6e2c4d92bb851ba309d2b790866f5,2022-12-26,2022-09-21,97.0,14.0,2092.0,149.43,5.0,0.0,0.0,0.0,고랭이
sendbird_group_channel_93784198_b383e32df774ac76f2f73fd8a6ad4e2afa824f0f,2023-01-20,2022-09-21,122.0,18.0,37897.0,2105.39,1206.0,7.0,409.0,58.4,박옥자
sendbird_group_channel_93798466_a14359242ca4595e04d3089977760b5b9d87ea09,2022-12-18,2022-09-23,87.0,13.0,17.0,1.31,2.0,0.0,0.0,0.0,공부하는 백설기
sendbird_group_channel_93849702_d6c366e65dfabd7de3f94667869ab810d4697f66,2023-01-16,2022-09-23,116.0,17.0,59.0,3.47,1.0,0.0,0.0,0.0,❤️초이랑CHOIRANG❤️
sendbird_group_channel_93933931_a916952a5136d3975f4d45213e845b3658ad41f4,2023-01-20,2022-09-23,120.0,18.0,3923.0,217.94,371.0,2.0,310.0,155.0,_네린
sendbird_group_channel_93941410_1a77981ca0d248bd7835a48e3a30edba2219ec7d,2023-01-20,2022-09-23,120.0,18.0,6105.0,339.17,214.0,2.0,20.0,10.0,하링하링하링하링하링
sendbird_group_channel_94031253_ed88c6babb873f36ba628a497a0b2dba6777e820,2023-01-19,2022-09-24,118.0,17.0,114.0,6.71,4.0,0.0,0.0,0.0,하꼬님
sendbird_group_channel_94044137_e539c1f96050945e3f543920f78f3eff5d5f580d,2022-12-28,2022-11-20,39.0,6.0,110.0,18.33,25.0,0.0,0.0,0.0,석피디
sendbird_group_channel_94070327_17ef4e05fa7263db35e76a9fc66b83ba3bc90c17,2023-01-20,2022-09-24,119.0,17.0,17975.0,1057.35,499.0,7.0,1403.0,200.4,소풍왔니
sendbird_group_channel_94090804_376d632796b9675b280848ce066f8c80395aff11,2022-09-25,2022-09-25,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,연하랑 _
sendbird_group_channel_94102728_d6fe0b4f526f17b70a547c934264e942a525b8e5,2022-12-26,2022-09-25,93.0,14.0,7.0,0.5,2.0,0.0,0.0,0.0,은식.
sendbird_group_channel_94117492_226a5687a4b5480c8d47a444d3159730b9b7f656,2022-10-01,2022-09-29,3.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,유리보
sendbird_group_channel_94130968_0a976166633ed2476f8964ec2cf6fd539b6795fe,2022-11-03,2022-09-25,40.0,6.0,1771.0,295.17,27.0,0.0,0.0,0.0,벼담
sendbird_group_channel_94140848_273f243547513593c8a2ac13757ace6a943cc824,2022-10-13,2022-10-04,10.0,2.0,14.0,7.0,3.0,0.0,0.0,0.0,우우우주
sendbird_group_channel_94187871_8788410991677590587dbc9a7651b1a6371891ae,2022-11-02,2022-09-26,38.0,6.0,82.0,13.67,5.0,0.0,0.0,0.0,청다령
sendbird_group_channel_94193298_89911e340bc0f1eaf0a6e506f4c166128dcbc075,2022-12-07,2022-09-26,73.0,11.0,3590.0,326.36,397.0,0.0,0.0,0.0,차맹
sendbird_group_channel_94329951_5a94079a707f4b965df1f4dba455f43bf024ddb7,2023-01-16,2022-09-27,112.0,16.0,1431.0,89.44,2.0,1.0,10.0,10.0,퍄퍄야
sendbird_group_channel_94426644_8e6c98d493529e966bd539cabb377322e58f6d23,2022-12-25,2022-12-25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,따끈
sendbird_group_channel_94453414_022019f033894ffaf7ef98a1e96e8d4449980bb5,2022-11-15,2022-09-29,48.0,7.0,499.0,71.29,26.0,0.0,0.0,0.0,효의
sendbird_group_channel_94456786_aac39ee9d3971117ff9f056668ad4758160f1a36,2023-01-03,2022-09-28,98.0,14.0,14524.0,1037.43,1.0,2.0,20.0,10.0,히요코
sendbird_group_channel_94480210_ca20c6bf06d2a12a11cf39848d709b823250c48e,2023-01-18,2022-09-28,113.0,17.0,1877.0,110.41,66.0,1.0,50.0,50.0,고유사
sendbird_group_channel_94516740_608949752e067685ec73cfa3491f2b90ab79c542,2023-01-20,2022-09-28,115.0,17.0,2065.0,121.47,24.0,6.0,190.0,31.7,김향단
sendbird_group_channel_94566117_2c33597599809de8a922a9061f9674b3365bc81e,2023-01-20,2022-10-07,106.0,16.0,3971.0,248.19,33.0,9.0,490.0,54.4,낙찌
sendbird_group_channel_94640240_bf8c4c7d86cd0fcd7b7dff8c95b594169d074bab,2022-11-16,2022-10-24,24.0,4.0,7.0,1.75,2.0,0.0,0.0,0.0,츄비비
sendbird_group_channel_94777256_5290e7f41642cf83816aece1a99dc0a093fa4002,2023-01-19,2022-10-03,109.0,16.0,626.0,39.12,32.0,0.0,0.0,0.0,영실_
sendbird_group_channel_94910387_1566dc77a77a0ba1b1e85a85faeb37ffb45dc088,2023-01-20,2022-10-03,110.0,16.0,1848.0,115.5,201.0,4.0,100.0,25.0,🍼한우유
sendbird_group_channel_94911829_28b55ad8fd9e40a092cc3a2c40d788cab2f29d42,2022-10-31,2022-10-02,30.0,5.0,175.0,35.0,28.0,0.0,0.0,0.0,곰아린
sendbird_group_channel_95193234_fe13fff1331cae16e336ef3b5968f23e59a3d01c,2023-01-20,2022-10-04,109.0,16.0,4320.0,270.0,88.0,25.0,250.0,10.0,밤양갱
sendbird_group_channel_95196969_72c37a9b406fd2a58e7ecd34ea1bce3e11fe695f,2023-01-19,2022-10-16,96.0,14.0,2943.0,210.21,319.0,0.0,0.0,0.0,김몽대
sendbird_group_channel_95204749_f92ec8c95857350e94fc7b91b97370cabda471f4,2023-01-20,2022-10-04,109.0,16.0,895.0,55.94,20.0,0.0,0.0,0.0,단여울
sendbird_group_channel_95333723_1990546247d22fa124b9503201f1a762ff4f85c9,2022-10-09,2022-10-05,5.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,루아
sendbird_group_channel_95354490_6e79007f9880469698ebf966ea4ef367c62feada,2022-10-10,2022-10-10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,mc509
sendbird_group_channel_95366311_37f6214645f0653cf7aa29105ba08a4fe3619ffa,2022-11-07,2022-10-05,34.0,5.0,1112.0,222.4,216.0,0.0,0.0,0.0,라테양
sendbird_group_channel_95366947_b7e01de35f677b94b26a6b2e58dbbb241a18d0c8,2023-01-20,2022-10-07,106.0,16.0,4372.0,273.25,159.0,14.0,1218.0,87.0,리리치
sendbird_group_channel_95437812_1fbec73fb16a32977d25992dc64c128a08273cab,2023-01-17,2022-10-06,104.0,15.0,365.0,24.33,2.0,0.0,0.0,0.0,얼라리
sendbird_group_channel_95521400_46877511099cfb17fe6f264d1d588a6b31fff9c4,2022-12-06,2022-11-13,24.0,4.0,2.0,0.5,1.0,0.0,0.0,0.0,하루_1o
sendbird_group_channel_95738595_6ef03070707b758ce4f8e61c2d7a61c2749e6238,2022-12-02,2022-10-08,56.0,8.0,183.0,22.88,1.0,0.0,0.0,0.0,일루전하트
sendbird_group_channel_95941002_0b0f78190cacb70b7483d4a985e6a1bcabe3fdc5,2022-12-19,2022-10-10,71.0,11.0,238.0,21.64,1.0,0.0,0.0,0.0,복찌
sendbird_group_channel_96003830_fa20a838970dc75ab26f06b7dd2c9416ea8c972b,2022-12-11,2022-10-09,64.0,10.0,593.0,59.3,1.0,0.0,0.0,0.0,사악이
sendbird_group_channel_96017112_942ccea3a44f8b1cffb734334482a1b16a4ec9be,2022-11-20,2022-10-10,42.0,6.0,23.0,3.83,5.0,0.0,0.0,0.0,최고하영이
sendbird_group_channel_96063712_b48e022e8d71dee8eca4d4e84aea33326c1ad898,2022-12-09,2022-10-10,61.0,9.0,208.0,23.11,1.0,0.0,0.0,0.0,아메아토 아키라
sendbird_group_channel_96142249_f849af92eac1e547616e941bb29e33e75ecce705,2022-11-16,2022-10-12,36.0,6.0,338.0,56.33,1.0,0.0,0.0,0.0,해득이
sendbird_group_channel_96144082_8b6fb03c4f1982ce7e14fb0aba0ddf5692d182f0,2022-12-22,2022-10-11,73.0,11.0,91.0,8.27,1.0,0.0,0.0,0.0,띵글
sendbird_group_channel_96162923_04b8dc83cc4e62f24fef36c3f2f20cfd948ee0d2,2023-01-13,2022-10-11,95.0,14.0,337.0,24.07,2.0,9.0,1000.0,111.1,릴리작가
sendbird_group_channel_96238164_ef363887ca990e387a2362f3b800e1410cf6debf,2022-10-12,2022-10-12,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,하이린
sendbird_group_channel_96313297_920db8f97decf86b3455dbacc1850b4b67ed6246,2023-01-07,2022-10-13,87.0,13.0,480.0,36.92,1.0,1.0,10.0,10.0,블레이즈X팬심M 팬미팅
sendbird_group_channel_96364007_4ebc03083352ca27adfc78756cf2ee765338c38c,2023-01-19,2022-10-13,99.0,15.0,921.0,61.4,7.0,0.0,0.0,0.0,레이지 블루디
sendbird_group_channel_96404526_ed5772d92833bfbca823c829865f1666922228a7,2023-01-20,2022-10-17,96.0,14.0,16516.0,1179.71,20.0,2.0,110.0,55.0,블레이즈 최영훈
sendbird_group_channel_96404588_31e805541eb503c3f140f7a176341ea399fb65c1,2023-01-13,2022-10-17,89.0,13.0,2393.0,184.08,139.0,3.0,53.0,17.7,블레이즈 배성빈
sendbird_group_channel_96404702_002671f28b894a549e7635396fd42f10094e7eec,2023-01-12,2022-10-17,88.0,13.0,2512.0,193.23,3.0,0.0,0.0,0.0,블레이즈 유창현
sendbird_group_channel_96404739_7e6bb872ecd412336cf010ce139dbd4a87f435de,2023-01-08,2022-10-17,84.0,12.0,2967.0,247.25,4.0,4.0,115.0,28.8,블레이즈 김다원
sendbird_group_channel_96418850_9edff118926cf5cd0d8354bfe9739580e1a5b68b,2023-01-04,2022-10-13,84.0,12.0,55.0,4.58,3.0,1.0,33.0,33.0,Kik5o
sendbird_group_channel_96440769_0c7a2767934e36882caaed0e4fe0f401e3499053,2022-12-18,2022-10-15,65.0,10.0,285.0,28.5,4.0,4.0,80.0,20.0,재준
sendbird_group_channel_96501592_c5cebd99041fc3f74dfc24035d7427c7867920e0,2022-12-05,2022-10-18,49.0,7.0,969.0,138.43,24.0,0.0,0.0,0.0,로라슈
sendbird_group_channel_96626199_5d707b42f08fdb94188f7a52ffb0885f0a835b47,2022-10-25,2022-10-15,11.0,2.0,21.0,10.5,11.0,0.0,0.0,0.0,쿠마마하나비
sendbird_group_channel_96630071_1b026b9a373f1cb6a7c88e3589276080a448b160,2022-12-07,2022-10-15,54.0,8.0,183.0,22.88,8.0,0.0,0.0,0.0,단
sendbird_group_channel_96680865_7072b814ae16c2e1150e61564ca9739a7e959d5e,2022-12-03,2022-11-07,27.0,4.0,13.0,3.25,4.0,0.0,0.0,0.0,최연수
sendbird_group_channel_96686711_5a895c27da6276b1d90ceb2fbafb2272f2d6b009,2022-11-08,2022-11-07,2.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,조잘조잘  비서
sendbird_group_channel_96731688_40537e74d003bd2964bb59dbadd0dbf69bfcce97,2022-11-17,2022-10-16,33.0,5.0,10.0,2.0,1.0,1.0,50.0,50.0,렛냣
sendbird_group_channel_96802783_7d3805859d3ad47bf0210700013f471b7641a888,2022-10-18,2022-10-17,2.0,1.0,29.0,29.0,29.0,0.0,0.0,0.0,셀럽민지
sendbird_group_channel_96814321_f71e3ec538af0ca3ad8ac065683941448a341777,2022-10-19,2022-10-19,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,mcel49
sendbird_group_channel_96847575_c6a26efbaf0b4a0d7607a7465a4b69109bf11faa,2023-01-18,2022-10-18,93.0,14.0,478.0,34.14,64.0,0.0,0.0,0.0,뚜뚜뚜도
sendbird_group_channel_96925950_11f6317a26be452ee768a69c09d765cd61d6c77a,2023-01-20,2022-10-18,95.0,14.0,3853.0,275.21,21.0,15.0,722.0,48.1,로즈쨈
sendbird_group_channel_96937359_eed46843322e26a4f08ada7ffa49e117e9a761db,2022-11-16,2022-11-16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,하빈_0620
sendbird_group_channel_96979708_0d389a59b21b7f087dec183e9bf026192a0990ff,2022-11-03,2022-11-03,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,빼빼로 이벤트방
sendbird_group_channel_96990881_06095fd0b281c7c75e141272221422bc6c314d26,2023-01-20,2022-10-19,94.0,14.0,10701.0,764.36,275.0,7.0,230.0,32.9,나는루다
sendbird_group_channel_97001342_e4812456e485318bc7684f4d5fa5dfc66a266a01,2022-10-29,2022-10-19,11.0,2.0,83.0,41.5,37.0,0.0,0.0,0.0,소미융
sendbird_group_channel_97021417_c1d9c48734fe6d293049b41987f0e916fd9d558d,2023-01-15,2022-10-19,89.0,13.0,195.0,15.0,25.0,0.0,0.0,0.0,에르뮤
sendbird_group_channel_97111481_1fa353bb6baa253b5f3a9669833826401f01cb4a,2023-01-20,2022-10-21,92.0,14.0,1899.0,135.64,57.0,0.0,0.0,0.0,아지수
sendbird_group_channel_97120589_730f0acda6f1855b7c251d44a5c4b7c24f6079c7,2023-01-20,2022-10-21,92.0,14.0,11081.0,791.5,121.0,329.0,9202.0,28.0,윤이샘
sendbird_group_channel_97138797_d186bd7d16a8a562f8bc8a7e41cd8bd9019fde11,2023-01-20,2022-10-21,92.0,14.0,2071.0,147.93,174.0,7.0,70.0,10.0,하음파
sendbird_group_channel_97166585_d4245423cfa8f8922840102f2437fd66b9c18273,2023-01-20,2022-10-21,92.0,14.0,1501.0,107.21,98.0,0.0,0.0,0.0,서테린
sendbird_group_channel_97167434_de698dd61fdb5417a52534843227b008a1ec3301,2023-01-16,2022-10-21,88.0,13.0,131.0,10.08,2.0,0.0,0.0,0.0,라르하스
sendbird_group_channel_97192499_741fc0a3d266c4b2972903fd8b561b4644646959,2022-10-24,2022-10-22,3.0,1.0,119.0,119.0,119.0,0.0,0.0,0.0,세나냥
sendbird_group_channel_97309775_f1ba615bedf90b816e96ba105531c8501b6312d4,2023-01-20,2022-12-05,47.0,7.0,1480.0,211.43,380.0,0.0,0.0,0.0,이아깽
sendbird_group_channel_97327451_5964dc59f136b21fcc68ba380d7ad7aa2fe34593,2022-12-18,2022-10-23,57.0,9.0,318.0,35.33,1.0,0.0,0.0,0.0,타민
sendbird_group_channel_97366000_262820a4df864099ee38e9957f93d4ec5e944309,2022-12-27,2022-10-25,64.0,10.0,99.0,9.9,1.0,1.0,20.0,20.0,이산타
sendbird_group_channel_97447346_b40d9a28835ffdf24c49a8858dab2c1066662e6a,2023-01-13,2022-10-25,81.0,12.0,1054.0,87.83,4.0,0.0,0.0,0.0,굥아님
sendbird_group_channel_97455483_7dc084dc0d29a2f1477387445786d7cd728457fd,2023-01-20,2022-10-25,88.0,13.0,6073.0,467.15,561.0,15.0,625.0,41.7,고말숙
sendbird_group_channel_97510357_79d3e975d75a4ac5000905b1a8445a600d7c100b,2022-10-25,2022-10-25,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,은유
sendbird_group_channel_97993606_fcd332028203b2ffa7ac86e26ceeee04c076609d,2023-01-17,2023-01-17,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,yiyul7777
sendbird_group_channel_98045394_6526cb5d133f22d1c3fdd4c6869054cd178e7dff,2022-10-28,2022-10-27,2.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,티오네
sendbird_group_channel_98045788_bf107b68831f946c9247d5e274ddd32164433b18,2023-01-20,2022-11-03,79.0,12.0,628.0,52.33,35.0,1.0,100.0,100.0,멘시 GMENCY
sendbird_group_channel_98099717_6a03be7d125e6d3cb2aaf92394c4f5e8287d494e,2022-12-27,2022-10-28,61.0,9.0,7151.0,794.56,2.0,0.0,0.0,0.0,깅예솔
sendbird_group_channel_98117477_3ee946c56e9dcc3bc3f115c71020800821ae9474,2022-12-23,2022-10-28,57.0,9.0,228.0,25.33,1.0,0.0,0.0,0.0,천땅뜌
sendbird_group_channel_98162077_05e8eb91b211769651699d6a58af68ddc6888716,2022-11-10,2022-10-30,12.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,신세희
sendbird_group_channel_98165030_54ceb4a602f8c86134754234d3564cc399bc94ab,2022-10-29,2022-10-29,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,청컨
sendbird_group_channel_98209515_8cc72b323985efb8af521e0b11b24b3c2072a768,2022-11-16,2022-11-16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,국적불문파퀴
sendbird_group_channel_98252362_a67489621e9224b27bae41511110e790c1ea7ec3,2023-01-15,2022-10-29,79.0,12.0,8510.0,709.17,274.0,3.0,250.0,83.3,마이민
sendbird_group_channel_98342702_743c5d9dd54485205ac4f7df35d77b10a7ce0858,2022-12-01,2022-10-30,33.0,5.0,81.0,16.2,2.0,0.0,0.0,0.0,민시아
sendbird_group_channel_98460675_7117b514f01d52715546270f4b089cdc52409f91,2022-11-06,2022-11-06,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,❤️마스❤️
sendbird_group_channel_98609318_14f8daf369881cd97ab6c812f33b13c1891920ab,2022-12-24,2022-11-01,54.0,8.0,1186.0,148.25,103.0,3.0,60.0,20.0,킹연시
sendbird_group_channel_98611320_be3ad2ae5cace62dbd44ee228f0c2a14cf8f8917,2023-01-09,2022-11-06,65.0,10.0,24.0,2.4,1.0,1.0,100.0,100.0,소연화
sendbird_group_channel_98614708_e4d011291592fc21f40ebd7d5145dbe2248ab9f8,2023-01-20,2022-11-02,80.0,12.0,2694.0,224.5,81.0,0.0,0.0,0.0,미온
sendbird_group_channel_98709996_88492743f00f3bac6bdcbfcc5b6d6ed9063ea509,2022-11-04,2022-11-02,3.0,1.0,69.0,69.0,69.0,0.0,0.0,0.0,티오
